timestamp,candidate,median_time,sample_times,response_preview
2025-11-02 07:42:07,L3AKKV-check,0.089906,,Enter password: Wrong!
2025-11-02 07:42:08,L3AKKVA,0.085697,0.091650;0.091749;0.095113;0.090171;0.084045;0.084059;0.072604;0.084973;0.070294;0.086421,Enter password: Wrong!
2025-11-02 07:42:09,L3AKKVB,0.086414,0.076735;0.091962;0.090308;0.093890;0.073509;0.078667;0.093672;0.070864;0.082520;0.092629,Enter password: Wrong!
2025-11-02 07:42:10,L3AKKVC,0.091127,0.091818;0.077801;0.093751;0.092766;0.094739;0.090240;0.090436;0.078319;0.093393;0.090181,Enter password: Wrong!
2025-11-02 07:42:11,L3AKKVD,0.085895,0.091701;0.093363;0.089970;0.077929;0.072045;0.081821;0.090442;0.071645;0.072326;0.091496,Enter password: Wrong!
2025-11-02 07:42:12,L3AKKVE,0.081067,0.080369;0.091630;0.071269;0.081900;0.092592;0.071389;0.088411;0.074584;0.081765;0.070479,Enter password: Wrong!
2025-11-02 07:42:12,L3AKKVF,0.077660,0.071781;0.072145;0.071479;0.090415;0.077721;0.079952;0.077600;0.072456;0.082879;0.089579,Enter password: Wrong!
2025-11-02 07:42:13,L3AKKVG,0.089892,0.089429;0.077632;0.080021;0.080145;0.093771;0.092258;0.090446;0.092555;0.077881;0.090355,Enter password: Wrong!
2025-11-02 07:42:14,L3AKKVH,0.084581,0.070737;0.081924;0.095669;0.077967;0.071598;0.073238;0.087239;0.094535;0.090102;0.093254,Enter password: Wrong!
2025-11-02 07:42:15,L3AKKVI,0.090847,0.102496;0.072022;0.072975;0.090461;0.090660;0.092327;0.093601;0.090719;0.090975;0.092286,Enter password: Wrong!
2025-11-02 07:42:16,L3AKKVJ,0.083409,0.092893;0.083973;0.082845;0.091246;0.090927;0.077305;0.077504;0.075680;0.080777;0.091499,Enter password: Wrong!
2025-11-02 07:42:17,L3AKKVK,0.092443,0.092556;0.101526;0.083774;0.077929;0.095556;0.093319;0.092330;0.099089;0.086784;0.090977,Enter password: Wrong!
2025-11-02 07:42:18,L3AKKVL,0.092800,0.092949;0.096838;0.087303;0.093404;0.090824;0.097274;0.089011;0.094595;0.092651;0.089940,Enter password: Wrong!
2025-11-02 07:42:19,L3AKKVM,0.091410,0.077424;0.093667;0.090851;0.075638;0.093173;0.092715;0.091968;0.074462;0.095568;0.090740,Enter password: Wrong!
2025-11-02 07:43:23,L3AA,0.124822,0.405400;0.104969;0.126650;0.122994;0.119451;0.129027;0.119843;0.143458;0.135813;0.121775,Enter password: Wrong!
2025-11-02 07:43:24,L3AB,0.118984,0.112930;0.140607;0.118640;0.121012;0.128280;0.114600;0.115617;0.116269;0.134547;0.119328,Enter password: Wrong!
2025-11-02 07:43:25,L3AC,0.125050,0.109105;0.117615;0.126759;0.128738;0.123341;0.136004;0.121518;0.131278;0.113952;0.134207,Enter password: Wrong!
2025-11-02 07:43:26,L3AD,0.123168,0.124690;0.119966;0.128298;0.125682;0.140193;0.116185;0.108265;0.129451;0.121647;0.113784,Enter password: Wrong!
2025-11-02 07:43:28,L3AE,0.117485,0.106037;0.109437;0.103882;0.120863;0.115623;0.143284;0.135914;0.139094;0.118809;0.116161,Enter password: Wrong!
2025-11-02 07:43:29,L3AF,0.119596,0.114790;0.124013;0.122562;0.127633;0.140432;0.116631;0.123208;0.112064;0.106232;0.106839,Enter password: Wrong!
2025-11-02 07:43:30,L3AG,0.109609,0.117017;0.107137;0.101362;0.130891;0.126259;0.110058;0.109737;0.109481;0.104208;0.103688,Enter password: Wrong!
2025-11-02 07:43:31,L3AH,0.110131,0.103135;0.116773;0.114534;0.110052;0.106396;0.105984;0.110773;0.110211;0.125868;0.103747,Enter password: Wrong!
2025-11-02 07:43:32,L3AI,0.127049,0.116114;0.132382;0.128729;0.106715;0.128471;0.130084;0.125627;0.142204;0.105630;0.104539,Enter password: Wrong!
2025-11-02 07:43:33,L3AJ,0.117373,0.123373;0.142594;0.117735;0.132141;0.108982;0.115295;0.116483;0.112079;0.132330;0.117012,Enter password: Wrong!
2025-11-02 07:43:35,L3AK,0.132338,0.114114;0.119245;0.141169;0.148591;0.117464;0.129147;0.140533;0.135529;0.141329;0.113153,Enter password: Wrong!
2025-11-02 07:43:36,L3AL,0.119112,0.130359;0.105653;0.126308;0.118925;0.127177;0.119299;0.130679;0.104840;0.116138;0.112158,Enter password: Wrong!
2025-11-02 07:43:37,L3AM,0.126280,0.118296;0.126234;0.139247;0.126327;0.134847;0.134749;0.120130;0.132640;0.113016;0.104961,Enter password: Wrong!
2025-11-02 07:43:38,L3AN,0.116543,0.111569;0.119504;0.124976;0.138933;0.139521;0.109344;0.134660;0.106233;0.106231;0.113583,Enter password: Wrong!
2025-11-02 07:43:40,L3AO,0.115560,0.120176;0.114681;0.134578;0.116440;0.192408;0.114610;0.108141;0.117900;0.106316;0.106729,Enter password: Wrong!
2025-11-02 07:43:41,L3AP,0.117805,0.116456;0.112916;0.122468;0.119154;0.108236;0.105226;0.133521;0.122902;0.119799;0.110524,Enter password: Wrong!
2025-11-02 07:43:42,L3AQ,0.122560,0.110002;0.121699;0.122936;0.122183;0.126835;0.136025;0.137579;0.125156;0.111268;0.115803,Enter password: Wrong!
2025-11-02 07:43:43,L3AR,0.116789,0.111732;0.112376;0.107585;0.131728;0.127126;0.125233;0.121201;0.110273;0.123940;0.109617,Enter password: Wrong!
2025-11-02 07:43:45,L3AS,0.131256,0.117868;0.132202;0.140487;0.132219;0.122782;0.118576;0.131459;0.119241;0.131053;0.139002,Enter password: Wrong!
2025-11-02 07:43:46,L3AT,0.125118,0.136917;0.139847;0.116584;0.126643;0.128653;0.111475;0.134262;0.121025;0.121224;0.123593,Enter password: Wrong!
2025-11-02 07:43:47,L3AU,0.124157,0.131597;0.135497;0.113261;0.132811;0.121350;0.122785;0.119138;0.129149;0.125529;0.116669,Enter password: Wrong!
2025-11-02 07:43:48,L3AV,0.124854,0.131664;0.135432;0.119447;0.129042;0.140402;0.125632;0.123780;0.121086;0.124077;0.119121,Enter password: Wrong!
2025-11-02 07:43:50,L3AW,0.124144,0.124395;0.121297;0.126476;0.117167;0.136559;0.130138;0.120625;0.122552;0.123894;0.139940,Enter password: Wrong!
2025-11-02 07:43:51,L3AX,0.123694,0.137592;0.111858;0.120447;0.113662;0.126941;0.115037;0.131076;0.159029;0.132749;0.119727,Enter password: Wrong!
2025-11-02 07:43:52,L3AY,0.123546,0.123496;0.127200;0.114089;0.132912;0.119210;0.108979;0.129365;0.123597;0.116844;0.128260,Enter password: Wrong!
2025-11-02 07:43:53,L3AZ,0.122440,0.118947;0.129625;0.120654;0.130499;0.109777;0.139718;0.124227;0.110395;0.119829;0.126480,Enter password: Wrong!
2025-11-02 07:43:55,L3A0,0.120948,0.121463;0.125600;0.115881;0.116910;0.120211;0.132680;0.120148;0.124265;0.120433;0.123634,Enter password: Wrong!
2025-11-02 07:43:56,L3A1,0.122619,0.123736;0.127387;0.136477;0.121501;0.145796;0.119823;0.117800;0.115396;0.120692;0.124713,Enter password: Wrong!
2025-11-02 07:43:57,L3A2,0.121265,0.115434;0.109499;0.118897;0.126680;0.120033;0.142380;0.133736;0.119190;0.125239;0.122497,Enter password: Wrong!
2025-11-02 07:43:58,L3A3,0.125243,0.118413;0.129775;0.139748;0.119372;0.126440;0.126505;0.119220;0.127872;0.120035;0.124046,Enter password: Wrong!
2025-11-02 07:43:59,L3A4,0.113231,0.125576;0.110142;0.108493;0.109227;0.121624;0.116319;0.108211;0.124555;0.109913;0.118486,Enter password: Wrong!
2025-11-02 07:44:01,L3A5,0.114231,0.111880;0.112309;0.110172;0.132674;0.112611;0.122467;0.108498;0.127633;0.115851;0.125945,Enter password: Wrong!
2025-11-02 07:44:02,L3A6,0.111074,0.111592;0.110557;0.126364;0.134920;0.113231;0.104435;0.105547;0.133346;0.104977;0.106932,Enter password: Wrong!
2025-11-02 07:44:03,L3A7,0.133991,0.123378;0.123480;0.146198;0.134324;0.146004;0.136707;0.122449;0.121026;0.133658;0.136422,Enter password: Wrong!
2025-11-02 07:44:04,L3A8,0.127316,0.137077;0.138309;0.143065;0.122252;0.121157;0.111928;0.116312;0.130641;0.134596;0.123992,Enter password: Wrong!
2025-11-02 07:44:06,L3A9,0.120183,0.118187;0.130191;0.109725;0.112026;0.115934;0.122178;0.123295;0.124001;0.130038;0.115849,Enter password: Wrong!
2025-11-02 07:44:14,L3A7-retest,0.125332,0.108082;0.128255;0.144277;1.141752;1.142777;0.134772;0.124531;0.123307;0.129947;0.119239;0.120135;0.123300;0.107823;0.105847;0.131412;0.119845;0.120854;0.127417;0.139764;0.140796;0.137832;0.140366;0.139829;0.135889;0.123910;0.123526;0.120289;0.122899;0.123157;0.104270;0.133317;0.123140;0.127421;1.130983;0.126133;0.131758;0.133895;0.106210;0.113366;0.109875,Enter password: Wrong!
2025-11-02 07:44:19,L3AK-retest,0.135788,0.127643;0.137456;0.139649;0.137786;0.136609;0.122928;0.122813;0.125188;0.144833;0.121436;0.141976;0.140286;0.138108;0.126363;0.133637;0.123120;0.124922;0.121224;0.116511;0.137742;0.140246;0.136265;0.138713;0.141834;0.139135;0.138867;0.121262;0.118203;0.137853;0.133641;0.125595;0.121316;0.124795;0.146965;0.135311;0.136335;0.121567;0.144340;0.139557;0.121317,Enter password: Wrong!
2025-11-02 07:44:24,L3AS-retest,0.123017,0.111283;0.125404;0.112413;0.121589;0.127322;0.138988;0.138463;0.108213;0.109028;0.117571;0.109226;0.125797;0.115599;0.118582;0.119220;0.125913;0.122586;0.120769;0.126120;0.123449;0.111476;0.119041;0.131100;0.139302;0.119780;0.125201;0.118062;0.129611;0.121904;0.120218;0.103368;0.140322;0.135841;0.121243;0.123725;0.127577;0.137980;0.137909;0.125308;0.138702,Enter password: Wrong!
2025-11-02 07:44:29,L3A8-retest,0.122234,0.139759;0.119788;0.122687;0.109569;0.125383;0.111723;0.102816;0.129103;0.122269;0.128031;0.110075;0.111206;0.121187;0.130939;0.134060;0.136145;0.121472;0.110682;0.125986;0.140990;0.122200;0.120248;0.125601;0.138560;0.121625;0.118822;0.133173;0.138947;0.134911;0.124513;0.110719;0.123048;0.120651;0.124351;0.119349;0.105077;0.134083;0.121392;0.111162;0.110716,Enter password: Wrong!
2025-11-02 07:44:29,L3AK-check,0.118525,,Enter password: Wrong!
2025-11-02 07:44:30,L3AKA,0.124011,0.129648;0.141286;0.143756;0.122627;0.123676;0.124531;0.119780;0.124345;0.123254;0.115270,Enter password: Wrong!
2025-11-02 07:44:31,L3AKB,0.121182,0.119195;0.116402;0.140603;0.112737;0.112941;0.122113;0.120703;0.121660;0.127488;0.138882,Enter password: Wrong!
2025-11-02 07:44:33,L3AKC,0.123534,0.124440;0.117150;0.114223;0.135475;0.125180;0.117261;0.119816;0.132297;0.122628;0.146923,Enter password: Wrong!
2025-11-02 07:44:34,L3AKD,0.125430,0.114359;0.131913;0.143902;0.125848;0.125013;0.121740;0.115045;0.140750;0.143123;0.112587,Enter password: Wrong!
2025-11-02 07:44:35,L3AKE,0.132701,0.130123;0.145392;0.132628;0.139536;0.138014;0.127836;0.132774;0.120041;0.114879;0.138333,Enter password: Wrong!
2025-11-02 07:44:37,L3AKF,0.137878,0.135053;0.142707;0.136726;0.135700;0.142333;0.139031;0.142983;0.118519;0.132058;0.140651,Enter password: Wrong!
2025-11-02 07:44:38,L3AKG,0.133525,0.130930;0.117586;0.136120;0.140165;0.142339;0.113804;0.113211;0.123844;0.136194;0.140917,Enter password: Wrong!
2025-11-02 07:44:39,L3AKH,0.130160,0.128865;0.116777;0.131454;0.140048;0.113545;0.134113;0.142275;0.122599;0.134100;0.112407,Enter password: Wrong!
2025-11-02 07:44:40,L3AKI,0.135622,0.135078;0.117848;0.137580;0.118119;0.141352;0.126108;0.139392;0.134267;0.143936;0.136165,Enter password: Wrong!
2025-11-02 07:44:42,L3AKJ,0.135299,0.138428;0.145124;0.132170;0.142417;0.125427;0.139743;0.113710;0.126067;0.124859;0.140747,Enter password: Wrong!
2025-11-02 07:44:43,L3AKK,0.135345,0.112420;0.140195;0.140171;0.137715;0.139413;0.135807;0.128662;0.134883;0.124740;0.128237,Enter password: Wrong!
2025-11-02 07:44:44,L3AKL,0.136744,0.139773;0.138083;0.139885;0.134335;0.140133;0.120161;0.113181;0.138047;0.135440;0.119391,Enter password: Wrong!
2025-11-02 07:44:46,L3AKM,0.121752,0.121037;0.120729;0.135843;0.134433;0.137601;0.122466;0.119268;0.118653;0.134288;0.120039,Enter password: Wrong!
2025-11-02 07:44:47,L3AKN,0.128344,0.132928;0.123760;0.141570;0.139473;0.117590;0.140392;0.116305;0.114359;0.111574;0.135643,Enter password: Wrong!
2025-11-02 07:44:48,L3AKO,0.136855,0.140048;0.120047;0.122674;0.141125;0.140902;0.113755;0.133662;0.146017;0.119984;0.143219,Enter password: Wrong!
2025-11-02 07:44:50,L3AKP,0.125947,0.134302;0.114200;0.112078;0.129807;0.121291;0.122087;0.115355;0.137156;0.137404;0.138218,Enter password: Wrong!
2025-11-02 07:44:51,L3AKQ,0.121438,0.139739;0.127415;0.126825;0.121172;0.119831;0.119807;0.121129;0.121704;0.123264;0.112776,Enter password: Wrong!
2025-11-02 07:44:52,L3AKR,0.129813,0.112117;0.133939;0.142566;0.132623;0.142244;0.137962;0.118999;0.127003;0.119610;0.123864,Enter password: Wrong!
2025-11-02 07:44:53,L3AKS,0.133857,0.127401;0.126656;0.137967;0.144038;0.135721;0.124669;0.131993;0.141775;0.140948;0.114324,Enter password: Wrong!
2025-11-02 07:44:55,L3AKT,0.124808,0.115849;0.126832;0.125043;0.143281;0.134482;0.116264;0.136407;0.116619;0.124573;0.116942,Enter password: Wrong!
2025-11-02 07:44:56,L3AKU,0.128060,0.131087;0.111965;0.140183;0.120518;0.146097;0.132082;0.119299;0.118769;0.135180;0.125032,Enter password: Wrong!
2025-11-02 07:44:57,L3AKV,0.131181,0.141193;0.135119;0.127169;0.128138;0.146333;0.136114;0.134225;0.119759;0.119060;0.111112,Enter password: Wrong!
2025-11-02 07:44:59,L3AKW,0.138258,0.114631;0.119441;0.145134;0.117188;0.148567;0.141012;0.152455;0.139201;0.113994;0.137315,Enter password: Wrong!
2025-11-02 07:45:00,L3AKX,0.132164,0.132105;0.120525;0.131914;0.137688;0.142848;0.125518;0.132223;0.131356;0.142408;0.136373,Enter password: Wrong!
2025-11-02 07:45:01,L3AKY,0.132657,0.130375;0.137893;0.140024;0.123435;0.159503;0.126920;0.134940;0.140761;0.125674;0.115217,Enter password: Wrong!
2025-11-02 07:45:03,L3AKZ,0.133898,0.128393;0.140511;0.143819;0.132333;0.169286;0.122238;0.138279;0.118942;0.135463;0.118165,Enter password: Wrong!
2025-11-02 07:45:04,L3AK0,0.127364,0.125649;0.128660;0.137829;0.137812;0.143800;0.115335;0.143616;0.115627;0.126067;0.117833,Enter password: Wrong!
2025-11-02 07:45:07,L3AK1,0.139420,0.128101;0.129252;0.141354;0.142178;0.138600;1.150111;1.123910;0.131644;0.129653;0.140240,Enter password: Wrong!
2025-11-02 07:45:09,L3AK2,0.132785,0.134968;0.141739;0.141566;0.140528;0.134357;0.123536;0.131212;0.118561;0.124932;0.111062,Enter password: Wrong!
2025-11-02 07:45:10,L3AK3,0.138092,0.138684;0.143730;0.137500;0.139288;0.140009;0.134565;0.143006;0.125469;0.129735;0.131721,Enter password: Wrong!
2025-11-02 07:45:11,L3AK4,0.127630,0.124049;0.132741;0.144643;0.153796;0.131210;0.113587;0.136499;0.123543;0.120613;0.122900,Enter password: Wrong!
2025-11-02 07:45:13,L3AK5,0.122224,0.113719;0.124774;0.142095;0.141182;0.117770;0.144150;0.119026;0.118965;0.119674;0.135678,Enter password: Wrong!
2025-11-02 07:45:17,L3AK6,0.133700,0.122063;0.122352;0.129497;0.137902;0.139846;0.123533;1.147859;1.143098;1.152045;0.124010,Enter password: Wrong!
2025-11-02 07:45:18,L3AK7,0.131182,0.136717;0.124963;0.138266;0.137400;0.135432;0.126933;0.144662;0.125550;0.118169;0.115094,Enter password: Wrong!
2025-11-02 07:45:19,L3AK8,0.128829,0.131522;0.117151;0.135687;0.135452;0.125539;0.126136;0.118201;0.117901;0.136357;0.140075,Enter password: Wrong!
2025-11-02 07:45:21,L3AK9,0.135244,0.131919;0.129299;0.134633;0.138057;0.137802;0.138377;0.141752;0.126143;0.135856;0.123204,Enter password: Wrong!
2025-11-02 07:45:28,L3AK1-retest,0.137554,0.142714;0.137979;0.140897;0.137129;0.140465;0.141633;0.138998;0.139965;0.142336;0.140607;0.129450;0.128407;0.129948;0.125633;0.137982;0.121028;0.132292;0.127347;0.118398;0.130427;0.131376;0.127161;0.113251;0.144461;0.132203;0.141937;0.138866;0.146097;0.139859;0.138414;0.140736;0.112189;0.131365;1.149009;0.130148;1.135995;0.117791;0.132936;0.122702;0.153449,Enter password: Wrong!
2025-11-02 07:45:33,L3AKW-retest,0.127983,0.117984;0.119909;0.127416;0.141247;0.120146;0.119247;0.133867;0.123411;0.141341;0.133632;0.110209;0.124471;0.142478;0.123964;0.136561;0.141502;0.137134;0.144114;0.121263;0.142783;0.137726;0.132240;0.127448;0.120585;0.127235;0.122413;0.120970;0.124768;0.134985;0.137621;0.138505;0.140035;0.137687;0.142058;0.131182;0.125733;0.118008;0.128517;0.123462;0.125019,Enter password: Wrong!
2025-11-02 07:45:39,L3AK3-retest,0.142321,0.120266;0.121119;0.152267;0.136401;0.156670;0.133295;0.127882;0.125423;0.144276;0.139795;0.119557;0.142184;0.143776;0.128069;0.147670;0.138371;0.159746;0.147743;0.136902;0.143537;0.153702;0.144534;0.126114;0.149132;0.151926;0.154937;0.136049;0.142458;0.158862;0.149415;0.149940;0.156281;0.139799;0.153065;0.131903;0.138328;0.132327;0.124472;0.150306;0.141297,Enter password: Wrong!
2025-11-02 07:45:44,L3AKF-retest,0.133206,0.143126;0.128009;0.138836;0.129823;0.125637;0.120322;0.132331;0.118606;0.121600;0.118171;0.136129;0.119515;0.151121;0.121336;0.138660;0.134547;0.140087;0.122737;0.120275;0.126107;0.141062;0.140179;0.138413;0.139459;0.134080;0.141765;0.142731;0.142164;0.138120;0.136795;0.116542;0.130765;0.139049;0.134210;0.123524;0.120131;0.112450;0.121148;0.131639;0.141777,Enter password: Wrong!
2025-11-02 07:45:44,L3AK3-check,0.128791,,Enter password: Wrong!
2025-11-02 07:45:46,L3AK3A,0.136600,0.128687;0.136983;0.137808;0.140262;0.136217;0.125343;0.133229;0.144175;0.153890;0.135457,Enter password: Wrong!
2025-11-02 07:45:47,L3AK3B,0.134828,0.140549;0.138721;0.131517;0.131320;0.121728;0.125792;0.124072;0.145197;0.138139;0.158765,Enter password: Wrong!
2025-11-02 07:45:49,L3AK3C,0.137718,0.155147;0.151342;0.133817;0.128291;0.141619;0.153222;0.121350;0.124534;0.147701;0.131472,Enter password: Wrong!
2025-11-02 07:45:50,L3AK3D,0.146920,0.145678;0.135408;0.148162;0.133930;0.148961;0.141636;0.149953;0.157269;0.152702;0.130270,Enter password: SCAD{SECRET_LEAKED!}
2025-11-02 14:51:10,L3AK3A,0.099963,0.193172;0.097692;0.116943;0.082165;0.106546;0.350301;0.097803;0.102123;0.091704;0.095993,Enter password: Wrong!
2025-11-02 14:51:12,L3AK3B,0.096767,0.078857;0.116927;0.080698;0.085555;0.111431;0.088851;0.331914;0.104684;0.105166;0.083715,Enter password: Wrong!
2025-11-02 14:51:14,L3AK3C,0.110490,0.363991;0.090470;1.089061;0.384501;0.095654;0.117728;0.095288;0.090331;0.173680;0.103252,Enter password: Wrong!
2025-11-02 14:51:15,L3AK3D,0.100758,0.093245;0.089733;0.095763;0.092769;0.092945;0.136088;0.105753;0.107520;0.107515;0.157562,Enter password: SCAD{SECRET_LEAKED!}
2025-11-02 17:37:04,A,0.290387,0.152636;1.063858;0.645141;0.047965;0.077392;1.508104;0.066894;0.428138,Enter password: Wrong!
2025-11-02 17:37:05,B,0.047313,0.039904;0.128909;0.045784;0.052204;0.042486;0.318807;0.048834;0.045791,Enter password: Wrong!
2025-11-02 17:37:06,C,0.049910,0.041855;0.048624;0.042762;1.085937;0.138560;0.051196;0.071989;0.048061,Enter password: Wrong!
2025-11-02 17:37:14,D,0.563143,2.419549;0.080447;0.051987;0.042319;0.056162;2.093669;2.126172;1.045839,Enter password: Wrong!
2025-11-02 17:37:16,E,0.092310,0.090842;0.059476;1.090096;0.110540;0.043548;0.093778;0.064272;0.348053,Enter password: Wrong!
2025-11-02 17:37:18,F,0.061576,0.052449;0.065545;0.060009;0.065648;0.054906;1.076748;0.063143;0.045773,Enter password: Wrong!
2025-11-02 17:37:20,G,0.059273,0.046404;0.041141;2.067656;0.056359;0.040491;0.103877;0.062186;0.080607,Enter password: Wrong!
2025-11-02 17:37:21,H,0.058057,0.044068;0.048423;0.318663;0.328366;0.057409;0.058704;0.075100;0.050988,Enter password: Wrong!
2025-11-02 17:37:24,I,0.086600,1.122822;0.056830;0.405321;1.139849;0.082380;0.060745;0.090819;0.064677,Enter password: Wrong!
2025-11-02 17:37:26,J,0.061845,0.041349;0.063093;0.107948;1.068370;0.048025;0.048267;0.114631;0.060596,Enter password: Wrong!
2025-11-02 17:37:28,K,0.064556,0.331084;0.047508;0.066221;0.058696;0.062890;1.400692;0.118212;0.062603,Enter password: Wrong!
2025-11-02 17:37:29,L,0.061831,0.335010;0.172836;0.056883;0.064975;0.050039;0.072323;0.058686;0.050088,Enter password: Wrong!
2025-11-02 17:37:30,M,0.085568,0.332229;0.107671;0.058736;0.103436;0.062785;0.371738;0.064878;0.067700,Enter password: Wrong!
2025-11-02 17:37:31,N,0.062260,0.102576;0.357425;0.056301;0.063055;0.050679;0.054959;0.353582;0.061465,Enter password: Wrong!
2025-11-02 17:37:35,O,0.103672,2.078939;0.135847;0.101153;0.061227;1.053834;0.106191;0.064372;0.069735,Enter password: Wrong!
2025-11-02 17:37:36,P,0.060771,0.040893;0.062281;0.061518;0.329262;0.058057;0.060024;0.330194;0.058159,Enter password: Wrong!
2025-11-02 17:37:40,Q,0.215576,0.332317;1.104546;0.042247;1.064527;0.067777;0.056015;1.107209;0.098836,Enter password: Wrong!
2025-11-02 17:37:44,R,0.214586,0.043958;0.101317;1.054058;1.555896;0.327855;0.061834;0.045912;1.071000,Enter password: Wrong!
2025-11-02 17:37:46,S,0.085554,0.370981;0.068028;0.103081;0.057322;0.315765;1.054959;0.061399;0.057532,Enter password: Wrong!
2025-11-02 17:37:47,T,0.063607,0.067273;0.362513;0.072752;0.058494;0.062745;0.064469;0.046353;0.044552,Enter password: Wrong!
2025-11-02 17:37:49,U,0.085087,1.043309;0.054758;0.331476;0.091190;0.062097;0.078984;0.057498;0.334257,Enter password: Wrong!
2025-11-02 17:37:52,V,0.276338,0.187032;0.051128;0.047812;0.049661;1.590137;0.372841;0.365644;0.370745,Enter password: Wrong!
2025-11-02 17:37:53,W,0.061722,0.048178;0.065373;1.063628;0.107787;0.062601;0.060049;0.060842;0.059887,Enter password: Wrong!
2025-11-02 17:37:56,X,0.077448,0.115408;0.053256;0.091218;0.060537;1.062137;1.056219;0.063678;0.062504,Enter password: Wrong!
2025-11-02 17:37:57,Y,0.062828,0.056399;0.048866;0.646459;0.049412;0.099184;0.063243;0.064861;0.062413,Enter password: Wrong!
2025-11-02 17:37:58,Z,0.061332,0.057907;0.063915;0.058619;0.063097;0.101201;0.054913;0.059567;0.066267,Enter password: Wrong!
2025-11-02 17:38:01,0,0.325453,0.325604;0.325301;0.058970;0.062496;0.109582;1.054598;0.337103;1.093285,Enter password: Wrong!
2025-11-02 17:38:04,1,0.201583,0.313955;1.053653;0.068160;0.466926;0.051990;0.089210;0.061756;1.087413,Enter password: Wrong!
2025-11-02 17:38:06,2,0.067459,0.499555;0.070153;0.076503;0.047548;0.060078;0.046001;0.064765;0.575834,Enter password: Wrong!
2025-11-02 17:38:10,3,0.480757,0.474471;0.062773;0.332146;0.625355;0.487043;0.651534;1.158013;0.362149,Enter password: Wrong!
2025-11-02 17:38:12,4,0.174448,1.077183;0.285575;0.338508;0.052453;0.052875;0.331044;0.060868;0.063321,Enter password: Wrong!
2025-11-02 17:38:14,5,0.062025,0.061351;0.062699;0.057521;0.325084;0.059594;0.065055;0.043352;1.137954,Enter password: Wrong!
2025-11-02 17:38:15,6,0.062401,0.120051;0.060701;0.371716;0.060829;0.063263;0.061539;0.060694;0.063978,Enter password: Wrong!
2025-11-02 17:38:16,7,0.065863,0.060609;0.336611;0.052415;1.053275;0.067875;0.068116;0.063852;0.050390,Enter password: Wrong!
2025-11-02 17:38:19,8,0.111423,0.059248;1.072965;0.109607;0.060350;1.056550;0.113239;0.056743;0.397129,Enter password: Wrong!
2025-11-02 17:38:20,9,0.065178,0.042407;0.059071;0.066757;0.307097;0.075216;0.059307;0.064010;0.066346,Enter password: Wrong!
2025-11-02 17:38:20,D-check,0.056682,,Enter password: Wrong!
2025-11-02 17:38:22,DA,0.068323,0.059688;1.412377;0.137044;0.060745;0.043171;0.385856;0.055945;0.075901,Enter password: Wrong!
2025-11-02 17:38:24,DB,0.062530,0.063022;0.060024;0.092036;1.069204;0.094707;0.058258;0.062039;0.061453,Enter password: Wrong!
2025-11-02 17:38:26,DC,0.092029,0.109416;1.051416;0.074643;0.058140;0.367191;0.069690;0.671688;0.068927,Enter password: Wrong!
2025-11-02 17:38:31,DD,0.221639,0.071102;0.061063;0.064102;1.644414;0.110698;0.452781;0.332580;1.427892,Enter password: Wrong!
2025-11-02 17:38:32,DE,0.061961,0.040561;0.067526;0.063808;1.067979;0.064857;0.057618;0.060115;0.049472,Enter password: Wrong!
2025-11-02 17:38:34,DF,0.223599,0.103555;0.060739;0.340504;0.064049;0.332241;0.334331;0.336547;0.114956,Enter password: Wrong!
2025-11-02 17:38:37,DG,0.079282,0.167474;0.078427;0.070296;0.400373;0.063902;0.070096;0.080137;2.065406,Enter password: Wrong!
2025-11-02 17:38:37,DH,0.061367,0.046166;0.063187;0.059547;0.040437;0.052938;0.364399;0.074568;0.068125,Enter password: Wrong!
2025-11-02 17:38:41,DI,0.324056,0.320828;0.646332;0.062825;0.049580;0.060401;0.328169;0.327284;1.404973,Enter password: Wrong!
2025-11-02 17:38:43,DJ,0.080568,0.098708;0.059576;0.043449;0.062428;0.365078;0.039369;1.118610;0.643874,Enter password: Wrong!
2025-11-02 17:38:46,DK,0.087116,0.110078;1.493488;0.048988;0.055757;0.052894;0.064154;0.657450;0.637731,
2025-11-02 17:38:48,DL,0.066117,1.066097;0.055307;0.087730;0.044247;0.103713;0.060286;0.067035;0.065200,Enter password: Wrong!
2025-11-02 17:38:51,DM,0.065678,0.045250;1.044036;0.050059;0.060785;0.069765;1.532745;0.061591;0.335250,Enter password: Wrong!
2025-11-02 17:38:54,DN,0.091274,0.039621;0.071384;0.055453;1.512321;1.058235;0.058883;0.337486;0.111163,Enter password: Wrong!
2025-11-02 17:38:56,DO,0.100767,1.050886;0.109442;0.119803;0.044576;0.040022;0.394193;0.092092;0.079467,Enter password: Wrong!
2025-11-02 17:39:00,DP,0.262526,0.343576;0.121450;0.181476;1.053974;0.056992;0.073621;1.404958;0.652357,Enter password:
2025-11-02 17:39:02,DQ,0.104972,0.129101;0.158052;1.129114;0.122634;0.087310;0.070241;0.081474;0.049498,Enter password: Wrong!
2025-11-02 17:39:04,DR,0.081772,0.073633;0.062979;0.062621;0.331052;0.089912;0.101953;0.061473;1.137482,Enter password: Wrong!
2025-11-02 17:39:05,DS,0.063813,0.058003;0.651100;0.317039;0.058033;0.064222;0.063404;0.098929;0.046873,Enter password: Wrong!
2025-11-02 17:39:08,DT,0.063457,0.045939;0.062913;0.064001;1.670492;0.068599;0.058199;0.060571;1.062811,Enter password: Wrong!
